Feature,Score
TOTUSJZ_MEDIAN,0.1378754365369692
USFLUX_MIN,0.2704723719365285
EPSZ_MEAN,0.5046615569979478
MEANSHR_MEDIAN,1.3886821403783816
SHRGT45_MIN,0.968402851948554
MEANGBT_SKEW,0.6505432464954739
MEANGBT_KURTOSIS,0.09859371201580278
MEANGBZ_MEDIAN,0.22459485092920525
TOTFY_MIN,0.683291683354564
TOTFX_MAX,0.19927734745193804
